metro_id,title,price,address,latitude,longitude,link
270,"Своб. назнач. 1 153 м² за 1 671 850 руб./мес.
КЛАСС B",,"Жулебино
⋅
5 минут на транспорте
БЦ «На Новой»
Московская область, Люберцы, мкр. поселок Калинина, м. Жулебино, Новая улица, с9А",,,https://lyubertsy.cian.ru/rent/commercial/319991367/
270,Своб. назнач. 650 м² за 1 105 000 руб./мес.,,"Жулебино
⋅
4 минуты пешком
ТЦ «Моя Лавка»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Генерала Кузнецова, 28К1",,,https://www.cian.ru/rent/commercial/309613145/
270,Своб. назнач. 683 м² за 1 500 000 руб./мес.,,"Жулебино
⋅
3 минуты пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Авиаконструктора Миля, 7",,,https://www.cian.ru/rent/commercial/319443078/
270,"Своб. назнач. 465 м² за 772 830 руб./мес.
КЛАСС B",,"Жулебино
⋅
10 минут пешком
БЦ «Жулебино»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, Привольная улица, 70",,,https://www.cian.ru/rent/commercial/319502603/
270,Своб. назнач. 133 м² за 929 992 руб./мес.,,"Жулебино
⋅
15 минут пешком
ЖК «Оранж парк»
Московская область, Котельники, м. Жулебино, улица Сосновая, 5к1",,,https://kotelniki.cian.ru/rent/commercial/318333666/
270,"Своб. назнач. 683,2 м² за 1 500 000 руб./мес.",,"Жулебино
⋅
3 минуты пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Авиаконструктора Миля, 7",,,https://www.cian.ru/rent/commercial/321268505/
270,"Своб. назнач. 586 м² за 908 984 руб./мес.
КЛАСС B",,"Жулебино
⋅
5 минут на транспорте
БЦ «На Новой»
Московская область, Люберцы, мкр. поселок Калинина, м. Жулебино, Новая улица, с9А",,,https://lyubertsy.cian.ru/rent/commercial/319991366/
270,"Своб. назнач. 822 м² за 1 274 100 руб./мес.
КЛАСС B",,"Жулебино
⋅
5 минут на транспорте
БЦ «На Новой»
Московская область, Люберцы, мкр. поселок Калинина, м. Жулебино, Новая улица, с9А",,,https://lyubertsy.cian.ru/rent/commercial/319991365/
270,Своб. назнач. 183 м² за 250 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, Жулебинский бульвар, 18/8",,,https://www.cian.ru/rent/commercial/319185741/
270,Своб. назнач. 25 м² за 36 000 руб./мес.,,"Жулебино
⋅
18 минут пешком
Московская область, Люберцы, мкр. поселок Калинина, м. Жулебино, Октябрьский проспект, 91/97с2",,,https://lyubertsy.cian.ru/rent/commercial/319726293/
270,Своб. назнач. 657 м² за 1 182 600 руб./мес.,,"Жулебино
⋅
4 минуты пешком
ТЦ «Моя Лавка»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Генерала Кузнецова, 28К1",,,https://www.cian.ru/rent/commercial/323305055/
270,"Своб. назнач. 87,9 м² за 120 000 руб./мес.",,"Жулебино
⋅
17 минут пешком
ЖК «Жулебино парк»
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица Летчика Ларюшина, 4к1",,,https://lyubertsy.cian.ru/rent/commercial/323814740/
270,Своб. назнач. 105 м² за 180 000 руб./мес.,,"Жулебино
⋅
9 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, Привольная улица, 75К1",,,https://www.cian.ru/rent/commercial/323090105/
270,Своб. назнач. 20 м² за 35 000 руб./мес.,,"Жулебино
⋅
16 минут пешком
ЖК «Жулебино парк»
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица Летчика Ларюшина, 6к1",,,https://lyubertsy.cian.ru/rent/commercial/323048710/
270,Своб. назнач. 16 м² за 25 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, Жулебинский бульвар, 18/8",,,https://www.cian.ru/rent/commercial/323193032/
270,Своб. назнач. 36 м² за 70 000 руб./мес.,,"Жулебино
⋅
10 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, Привольная улица, 44",,,https://www.cian.ru/rent/commercial/320499642/
270,Своб. назнач. 150 м² за 600 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Московская область, Люберцы, м. Жулебино, шоссе Новорязанское, 5А",,,https://lyubertsy.cian.ru/rent/commercial/319778204/
270,"Своб. назнач. 116,8 м² за 250 000 руб./мес.",,"Жулебино
⋅
14 минут пешком
ЖК «Жулебино парк»
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица 3-е Почтовое Отделение, 48",,,https://lyubertsy.cian.ru/rent/commercial/319321201/
270,Своб. назнач. 75 м² за 140 000 руб./мес.,,"Жулебино
⋅
9 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Генерала Кузнецова, 12",,,https://www.cian.ru/rent/commercial/315008796/
270,Своб. назнач. 540 м² за 500 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Московская область, Люберцы, мкр. Октябрьские проезды, м. Жулебино, Октябрьский проспект, 18к3",,,https://lyubertsy.cian.ru/rent/commercial/322828858/
270,"Своб. назнач. 4,9 м² за 8 400 руб./мес.",,"Жулебино
⋅
17 минут пешком
ЖК «Жулебино парк»
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица Летчика Ларюшина, 4к1",,,https://lyubertsy.cian.ru/rent/commercial/286062354/
270,Своб. назнач. 50 м² за 200 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Московская область, Люберцы, м. Жулебино, шоссе Новорязанское, 5А",,,https://lyubertsy.cian.ru/rent/commercial/319778201/
270,Своб. назнач. 73 м² за 109 500 руб./мес.,,"Жулебино
⋅
8 минут пешком
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица 3-е Почтовое Отделение, 77",,,https://lyubertsy.cian.ru/rent/commercial/322592123/
270,Своб. назнач. 426 м² за 809 400 руб./мес.,,"Жулебино
⋅
14 минут пешком
ЖК «Twin House»
Московская область, Люберцы, м. Жулебино, улица Кирова, 11",,,https://lyubertsy.cian.ru/rent/commercial/315641637/
270,"Своб. назнач. 574,6 м² за 600 000 руб./мес.",,"Жулебино
⋅
15 минут пешком
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица 3-е Почтовое Отделение, 50А",,,https://lyubertsy.cian.ru/rent/commercial/320161540/
270,Своб. назнач. 683 м² за 1 490 000 руб./мес.,,"Жулебино
⋅
3 минуты пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Авиаконструктора Миля, 7",,,https://www.cian.ru/rent/commercial/320014106/
270,"Своб. назнач. 683,2 м² за 1 500 000 руб./мес.",,"Жулебино
⋅
3 минуты пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Авиаконструктора Миля, 7",,,https://www.cian.ru/rent/commercial/322879246/
270,Своб. назнач. 420 м² за 1 134 000 руб./мес.,,"Жулебино
⋅
15 минут пешком
ЖК «Оранж парк»
Московская область, Котельники, м. Жулебино, улица Сосновая, 5к1",,,https://kotelniki.cian.ru/rent/commercial/320736599/
270,Своб. назнач. 150 м² за 450 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Московская область, Люберцы, м. Жулебино, шоссе Новорязанское, 5А",,,https://lyubertsy.cian.ru/rent/commercial/319778200/
270,Своб. назнач. 100 м² за 300 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Московская область, Люберцы, м. Жулебино, шоссе Новорязанское, 5А",,,https://lyubertsy.cian.ru/rent/commercial/319778199/
270,Своб. назнач. 200 м² за 600 000 руб./мес.,,"Жулебино
⋅
17 минут пешком
Московская область, Люберцы, м. Жулебино, шоссе Новорязанское, 5А",,,https://lyubertsy.cian.ru/rent/commercial/319778209/
270,"Своб. назнач. 69,5 м² за 80 000 руб./мес.",,"Жулебино
⋅
4 минуты на транспорте
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица Кирова, 40",,,https://lyubertsy.cian.ru/rent/commercial/305249489/
270,Своб. назнач. 27 м² за 21 000 руб./мес.,,"Жулебино
⋅
14 минут пешком
Московская область, Люберцы, мкр. Ухтомка, м. Жулебино, Октябрьский проспект, 27",,,https://lyubertsy.cian.ru/rent/commercial/323755153/
270,Своб. назнач. 69 м² за 158 700 руб./мес.,,"Жулебино
⋅
14 минут пешком
ЖК «Жулебино парк»
Московская область, Люберцы, мкр. Городок Б, м. Жулебино, улица 3-е Почтовое Отделение, 48",,,https://lyubertsy.cian.ru/rent/commercial/316336005/
270,Своб. назнач. 16 м² за 38 000 руб./мес.,,"Жулебино
⋅
6 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Авиаконструктора Миля, 2к1",,,https://www.cian.ru/rent/commercial/323762119/
270,"Своб. назнач. 96,5 м² за 190 000 руб./мес.",,"Жулебино
⋅
16 минут пешком
Московская область, Люберцы, мкр. Октябрьские проезды, м. Жулебино, Октябрьский проспект, 16",,,https://lyubertsy.cian.ru/rent/commercial/323665103/
270,Своб. назнач. 8 м² за 200 000 руб./мес.,,"Жулебино
⋅
12 минут пешком
Московская область, Люберцы, м. Жулебино, шоссе Новорязанское, 1Ак1",,,https://lyubertsy.cian.ru/rent/commercial/323364610/
270,Своб. назнач. 127 м² за 225 000 руб./мес.,,"Жулебино
⋅
10 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Жулебино, улица Авиаконструктора Миля, 26",,,https://www.cian.ru/rent/commercial/313404431/
270,"Офис 70 м² за 115 500 руб./мес.
КЛАСС B",,"Жулебино
⋅
5 минут на транспорте
БЦ «На Новой»
Московская область, Люберцы, мкр. поселок Калинина, м. Жулебино, Новая улица, с9А",,,https://lyubertsy.cian.ru/rent/commercial/322094518/
270,Склад 350 м² за 140 000 руб./мес.,,"Ипподром
⋅
5 минут на транспорте
Московская область, Раменское, м. Ипподром, Красноармейская улица, 133",,,https://ramenskoye.cian.ru/rent/commercial/302357592/
270,Помещение под производство 175 м² за 150 000 руб./мес.,,"Жулебино
⋅
6 минут на транспорте
Московская область, Люберцы, м. Жулебино, Красная улица, 1литЦ",,,https://lyubertsy.cian.ru/rent/commercial/322971008/
270,Своб. назнач. 300 м² за 270 000 руб./мес.,,"Панки
⋅
18 минут пешком
Московская область, Люберцы, м. Панки, Октябрьский проспект, 403к14",,,https://lyubertsy.cian.ru/rent/commercial/321047724/
270,Своб. назнач. 200 м² за 200 000 руб./мес.,,"Томилино
⋅
13 минут пешком
Московская область, м. Томилино, Люберцы городской округ, Томилино пгт, улица Гаршина, 26Б",,,https://lyubertsy.cian.ru/rent/commercial/313198164/
270,"Своб. назнач. 88,77 м² за 144 000 руб./мес.",,"Кучино
⋅
17 минут на транспорте
Московская область, Балашиха, м. Кучино, Владимирская улица, 114с1",,,https://balashikha.cian.ru/rent/commercial/273586669/
270,Помещение под производство 260 м² за 208 000 руб./мес.,,"Кратово
⋅
10 минут на транспорте
Московская область, Жуковский, м. Кратово, улица Наркомвод, 1",,,https://zhukovsky.cian.ru/rent/commercial/310716028/
270,Склад 200 м² за 25 667 руб./мес.,,"Котельники
⋅
11 минут на транспорте
Московская область, м. Котельники, Люберцы городской округ, Томилино пгт, Новорязанское шоссе, 23-й км, 18",,,https://lyubertsy.cian.ru/rent/commercial/323162266/
270,"Помещение в аренду, 60 кв.м.
Своб. назнач. 60 м² за 50 000 руб./мес.",,"Жулебино
⋅
5 минут на транспорте
Московская область, Люберцы, м. Жулебино, улица Кирова, 6",,,https://lyubertsy.cian.ru/rent/commercial/307382581/
270,Своб. назнач. 84 м² за 120 000 руб./мес.,,"Котельники
⋅
10 минут на транспорте
ТЦ «на ул. Энергетиков, 16с2»
Московская область, Дзержинский, м. Котельники, улица Энергетиков, 16с2",,,https://dzerzhinsky.cian.ru/rent/commercial/319960208/
270,"Своб. назнач. 74,3 м² за 130 000 руб./мес.",,"Жулебино
⋅
6 минут на транспорте
ЖК «Томилинский бульвар»
Московская область, Котельники, м. Жулебино, Новая улица, 3",,,https://kotelniki.cian.ru/rent/commercial/322759347/
271,"Помещение 222м2 около м Жулебино
Своб. назнач. 222,3 м² за 377 466 руб./мес.",,"Лермонтовский проспект
⋅
19 минут пешком
ЖК «Октябрьский проспект 18К2»
Московская область, Люберцы, мкр. Октябрьские проезды, м. Лермонтовский проспект, Октябрьский проспект, 18к2",,,https://lyubertsy.cian.ru/rent/commercial/323760065/
271,Своб. назнач. 35 м² за 40 000 руб./мес.,,"Лермонтовский проспект
⋅
20 минут пешком
ЖК «Ареал»
Московская область, Люберцы, м. Лермонтовский проспект, улица Кирова, 9к5",,,https://lyubertsy.cian.ru/rent/commercial/320305069/
271,Своб. назнач. 113 м² за 180 000 руб./мес.,,"Лермонтовский проспект
⋅
5 минут на транспорте
Московская область, Люберцы, мкр. поселок Калинина, м. Лермонтовский проспект, Октябрьский проспект, 111/119",,,https://lyubertsy.cian.ru/rent/commercial/320854374/
271,Своб. назнач.Жулебинский бул.100 – 163 м² от 255 000 ₽/мес.,255 000 ₽/мес.,"Лермонтовский проспект
⋅
4 минуты пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Жулебинский бульвар, 9",,,https://www.cian.ru/rent/commercial/313902233/
271,Своб. назнач. 40 м² за 68 000 руб./мес.,,"Лермонтовский проспект
⋅
7 минут на транспорте
Москва, ВАО, р-н Косино-Ухтомский, м. Лермонтовский проспект, Оренбургская улица, 13К1",,,https://www.cian.ru/rent/commercial/321926677/
271,"Своб. назнач. 111,5 м² за 156 100 руб./мес.",,"Лермонтовский проспект
⋅
7 минут на транспорте
Москва, ВАО, р-н Косино-Ухтомский, м. Лермонтовский проспект, Оренбургская улица, 13К1",,,https://www.cian.ru/rent/commercial/321021961/
271,Своб. назнач. 82 м² за 150 000 руб./мес.,,"Лермонтовский проспект
⋅
9 минут на транспорте
ЖК «Люберцы парк»
Московская область, Люберцы, м. Лермонтовский проспект, улица 8 Марта, 12к1",,,https://lyubertsy.cian.ru/rent/commercial/323542703/
271,"Своб. назнач. 44,8 м² за 250 000 руб./мес.",,"Лермонтовский проспект
⋅
4 минуты на транспорте
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Жулебинский бульвар, 36К2",,,https://www.cian.ru/rent/commercial/323407442/
271,"Своб. назнач. 213,2 м² за 543 660 руб./мес.",,"Лермонтовский проспект
⋅
4 минуты пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Жулебинский бульвар, 9",,,https://www.cian.ru/rent/commercial/315538626/
271,Своб. назнач. 222 м² за 377 400 руб./мес.,,"Лермонтовский проспект
⋅
19 минут пешком
ЖК «Октябрьский проспект 18К2»
Московская область, Люберцы, мкр. Октябрьские проезды, м. Лермонтовский проспект, Октябрьский проспект, 18к2",,,https://lyubertsy.cian.ru/rent/commercial/321297704/
271,Своб. назнач. 150 м² за 330 000 руб./мес.,,"Лермонтовский проспект
⋅
6 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 2К1",,,https://www.cian.ru/rent/commercial/322413618/
271,Своб. назнач. 228 м² за 389 994 руб./мес.,,"Лермонтовский проспект
⋅
13 минут пешком
Московская область, Люберцы, мкр. Ухтомка, м. Лермонтовский проспект, Октябрьский проспект, 25",,,https://lyubertsy.cian.ru/rent/commercial/314144542/
271,Своб. назнач. 350 м² за 525 000 руб./мес.,,"Лермонтовский проспект
⋅
6 минут на транспорте
ТЦ «Белое озеро»
Москва, ВАО, р-н Косино-Ухтомский, м. Лермонтовский проспект, Большая Косинская улица, 24А",,,https://www.cian.ru/rent/commercial/321932023/
271,Своб. назнач. 93 м² за 150 000 руб./мес.,,"Лермонтовский проспект
⋅
9 минут на транспорте
ЖК «Люберцы парк»
Московская область, Люберцы, м. Лермонтовский проспект, улица 8 Марта, 12к1",,,https://lyubertsy.cian.ru/rent/commercial/321261154/
271,Своб. назнач. 640 м² за 700 000 руб./мес.,,"Лермонтовский проспект
⋅
6 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 2К1",,,https://www.cian.ru/rent/commercial/317921638/
271,Своб. назнач. 45 м² за 135 000 руб./мес.,,"Лермонтовский проспект
⋅
1 минута пешком
ТЦ «Феникс»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 19К1",,,https://www.cian.ru/rent/commercial/323159840/
271,Своб. назнач. 430 м² за 699 969 руб./мес.,,"Лермонтовский проспект
⋅
6 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 2К1",,,https://www.cian.ru/rent/commercial/314845496/
271,Своб. назнач. 148 м² за 550 000 руб./мес.,,"Лермонтовский проспект
⋅
3 минуты пешком
Московская область, Люберцы, м. Лермонтовский проспект, Октябрьский проспект, 1к1",,,https://lyubertsy.cian.ru/rent/commercial/305499545/
271,Своб. назнач. 500 м² за 650 000 руб./мес.,,"Лермонтовский проспект
⋅
1 минута пешком
ТЦ «Феникс»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 19К1",,,https://www.cian.ru/rent/commercial/321970688/
271,"Своб. назнач. 200 м² за 220 000 руб./мес.
КЛАСС C",,"Лермонтовский проспект
⋅
9 минут пешком
БЦ «на ул. Привольная, 2с4»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Привольная улица, 2С4",,,https://www.cian.ru/rent/commercial/321158663/
271,Своб. назнач. 490 м² за 390 040 руб./мес.,,"Лермонтовский проспект
⋅
13 минут пешком
Московская область, Люберцы, мкр. Ухтомка, м. Лермонтовский проспект, Октябрьский проспект, 25",,,https://lyubertsy.cian.ru/rent/commercial/319172219/
271,Своб. назнач. 1 290 м² за 1 548 000 руб./мес.,,"Лермонтовский проспект
⋅
1 минута пешком
ТЦ «Феникс»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 19К1",,,https://www.cian.ru/rent/commercial/312375035/
271,Своб. назнач. 490 м² за 390 000 руб./мес.,,"Лермонтовский проспект
⋅
13 минут пешком
Московская область, Люберцы, мкр. Ухтомка, м. Лермонтовский проспект, Октябрьский проспект, 25",,,https://lyubertsy.cian.ru/rent/commercial/322725690/
271,Своб. назнач. 240 м² за 390 000 руб./мес.,,"Лермонтовский проспект
⋅
13 минут пешком
Московская область, Люберцы, мкр. Ухтомка, м. Лермонтовский проспект, Октябрьский проспект, 25",,,https://lyubertsy.cian.ru/rent/commercial/322725696/
271,"Своб. назнач. 586 м² за 908 984 руб./мес.
КЛАСС B",,"Лермонтовский проспект
⋅
19 минут пешком
БЦ «На Новой»
Московская область, Люберцы, мкр. поселок Калинина, м. Лермонтовский проспект, Новая улица, с9А",,,https://lyubertsy.cian.ru/rent/commercial/319991366/
271,"Своб. назнач. 1 153 м² за 1 671 850 руб./мес.
КЛАСС B",,"Лермонтовский проспект
⋅
19 минут пешком
БЦ «На Новой»
Московская область, Люберцы, мкр. поселок Калинина, м. Лермонтовский проспект, Новая улица, с9А",,,https://lyubertsy.cian.ru/rent/commercial/319991367/
271,"Своб. назнач. 26,5 м² за 150 000 руб./мес.",,"Лермонтовский проспект
⋅
15 минут пешком
Московская область, Люберцы, мкр. Октябрьские проезды, м. Лермонтовский проспект, Октябрьский проспект, 8к1",,,https://lyubertsy.cian.ru/rent/commercial/321944956/
271,Своб. назнач. 213 м² за 543 150 руб./мес.,,"Лермонтовский проспект
⋅
4 минуты пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Жулебинский бульвар, 9",,,https://www.cian.ru/rent/commercial/313849411/
271,"Своб. назнач. 822 м² за 1 274 100 руб./мес.
КЛАСС B",,"Лермонтовский проспект
⋅
19 минут пешком
БЦ «На Новой»
Московская область, Люберцы, мкр. поселок Калинина, м. Лермонтовский проспект, Новая улица, с9А",,,https://lyubertsy.cian.ru/rent/commercial/319991365/
271,Своб. назнач. 700 м² за 840 000 руб./мес.,,"Лермонтовский проспект
⋅
1 минута пешком
ТЦ «Феникс»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 19К1",,,https://www.cian.ru/rent/commercial/323156550/
271,Своб. назнач. 750 м² за 975 000 руб./мес.,,"Лермонтовский проспект
⋅
1 минута пешком
ТЦ «Феникс»
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Лермонтовский проспект, 19К1",,,https://www.cian.ru/rent/commercial/321970689/
271,Своб. назнач. 183 м² за 250 000 руб./мес.,,"Лермонтовский проспект
⋅
8 минут пешком
Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Жулебинский бульвар, 18/8",,,https://www.cian.ru/rent/commercial/319185741/
